2025-10-16 15:42:22, INFO: Using device: cpu
2025-10-16 15:42:23, INFO: human number: 5
2025-10-16 15:42:23, INFO: Human policy: orca
2025-10-16 15:42:23, INFO: Not randomize human's radius and preferred speed
2025-10-16 15:42:23, INFO: Training simulation: hybrid_scenario, test simulation: hybrid_scenario
2025-10-16 15:42:23, INFO: Traffic length: 14.0, Traffic height: 3.0, circle width: 7.0
2025-10-16 15:42:23, INFO: Agent is invisible and has holonomic kinematic constraint
2025-10-16 15:42:23, INFO: Load imitation learning trained weights.
2025-10-16 15:42:23, INFO: Current learning rate: 0.001000
2025-10-16 15:43:48, INFO: TRAIN in episode 41 has success rate: 1.00, collision rate: 0.00, nav time: 33.75, total reward: 0.0293
2025-10-16 15:43:49, INFO: TRAIN in episode 42 has success rate: 1.00, collision rate: 0.00, nav time: 30.00, total reward: 0.0435
2025-10-16 15:43:50, INFO: TRAIN in episode 43 has success rate: 1.00, collision rate: 0.00, nav time: 45.00, total reward: 0.0071
2025-10-16 15:43:51, INFO: TRAIN in episode 44 has success rate: 1.00, collision rate: 0.00, nav time: 34.00, total reward: 0.0286
2025-10-16 15:43:51, INFO: TRAIN in episode 45 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.1243
2025-10-16 15:43:52, INFO: TRAIN in episode 46 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0448
2025-10-16 15:43:53, INFO: TRAIN in episode 47 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0458
2025-10-16 15:43:53, INFO: TRAIN in episode 48 has success rate: 0.00, collision rate: 1.00, nav time: 50.00, total reward: -0.0572
2025-10-16 15:43:54, INFO: TRAIN in episode 49 has success rate: 1.00, collision rate: 0.00, nav time: 29.75, total reward: 0.0447
2025-10-16 15:43:54, INFO: TRAIN in episode 50 has success rate: 1.00, collision rate: 0.00, nav time: 26.75, total reward: 0.0553
2025-10-16 15:43:55, INFO: TRAIN in episode 51 has success rate: 1.00, collision rate: 0.00, nav time: 35.00, total reward: 0.0230
2025-10-16 15:43:56, INFO: TRAIN in episode 52 has success rate: 1.00, collision rate: 0.00, nav time: 33.50, total reward: 0.0301
2025-10-16 15:43:57, INFO: TRAIN in episode 53 has success rate: 1.00, collision rate: 0.00, nav time: 24.50, total reward: 0.0777
2025-10-16 15:43:58, INFO: TRAIN in episode 54 has success rate: 1.00, collision rate: 0.00, nav time: 37.00, total reward: 0.0208
2025-10-16 15:43:59, INFO: TRAIN in episode 55 has success rate: 1.00, collision rate: 0.00, nav time: 42.00, total reward: 0.0121
